accBeginTime,accEndTime,ag,date,estTechDur,geoGrp,jcat,jobType,latitude,longitude,pri,refWrid,seq,skills,turf,wc,wrid
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,NC_RALEIGH_CENTRAL_E,2019-06-20,167.0,IPV-NC-RLGH-RALEIGH-CENTRAL,U-FIBER,IRJ7QXX,35.901832,-78.662498,,420295560,,"['U-FIBER', 'U-FIBER-I']",NC_SIX_FORKS_E,919820,140105583
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,TX_OUTSTAT_NTHWST_T,2019-06-20,7.0,TFS_TX_OSNW_SHAMROCK_T,CO-POTS,PADSL,35.217673,-100.249297,,204950854,,"['CO-POTS', 'CO-PPOTS', 'CO-P', 'CO']",TX_SHAMROCK_T,806256,102445502
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,7.0,TFS_TX_OE_CARTHAGE_T,CO-POTS,PADSL,32.156018,-94.341285,,410134209,,"['CO-POTS', 'CO-PPOTS', 'CO-P', 'CO']",TX_CARTHAGE_T,903693,102528899
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,TX_OUTSTAT_NTHWST_T,2019-06-20,7.0,TFS_TX_OSNW_SHAMROCK_T,CO-POTS,PADSL,35.217673,-100.249297,,204950854,,"['CO-POTS', 'CO-PPOTS', 'CO-P', 'CO']",TX_SHAMROCK_T,806256,102505352
2019-06-20T13:06:00.000Z,2019-06-20T05:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,3.0,TFS_TX_OE_CARTHAGE_T,CO-MPOTS,PWMCT,32.156018,-94.341285,,410134209,,"['CO-MPOTS', 'CO-M', 'CO-POTS', 'CO']",TX_CARTHAGE_T,903693,102585339
2019-06-20T12:06:00.000Z,2019-06-20T21:06:00.000Z,GA_NORTHWEST_T,2019-06-20,116.0,TFS_GA_CHAMBLEE_T,CABLE,MBNXXXX,33.9008,-84.3803,,280464464,,['CABLE'],GA_SANDY_SPRINGS_T,404295,140211375
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,7.0,TFS_TX_OE_CARTHAGE_T,CO-POTS,PADSL,32.156018,-94.341285,,410134209,,"['CO-POTS', 'CO-PPOTS', 'CO-P', 'CO']",TX_CARTHAGE_T,903693,102507068
2019-06-20T12:06:00.000Z,2019-06-20T20:06:00.000Z,GA_NORTHWEST_T,2019-06-20,82.0,TFS_GA_CHAMBLEE_T,POTS,MBEZXXX,33.9008,-84.3803,,280464464,,['POTS'],GA_SANDY_SPRINGS_T,404295,140253089
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,7.0,TFS_TX_OE_CARTHAGE_T,CO-POTS,PADSL,32.156018,-94.341285,,410134209,,"['CO-POTS', 'CO-PPOTS', 'CO-P', 'CO']",TX_CARTHAGE_T,903693,102512903
2019-06-20T16:06:00.000Z,2019-06-20T19:06:00.000Z,NC_RALEIGH_CENTRAL_E,2019-06-20,175.0,IPV-NC-RLGH-RALEIGH-CENTRAL,U-FIBER,IRJ1QXX,35.83472,-78.60333,,419946286,,"['U-FIBER', 'U-FIBER-I']",NC_NEW_HOPE_E,919560,139460961
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,GA_NORTHWEST_T,2019-06-20,57.0,TFS_GA_POWDER_SPGS_T,POTS,MREXXXH,33.951433,-84.550552,,420810118,,['POTS'],GA_AUSTELL_T,770289,140261704
2019-06-20T15:06:00.000Z,2019-06-20T18:06:00.000Z,NC_RALEIGH_CENTRAL_E,2019-06-20,76.0,IPV-NC-RLGH-RALEIGH-CENTRAL,U-FIBER,MRJ1QXG,35.83472,-78.60333,,419946286,,['U-FIBER'],NC_NEW_HOPE_E,919560,140237071
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,6.0,TFS_TX_OE_NACOGDOCHES_T,CO-MPOTS,PWMCT,31.529079,-94.109456,,614426929,,"['CO-MPOTS', 'CO-M', 'CO-POTS', 'CO']",TX_SAN_AUGUSTINE_T,936275,102570877
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,GA_NORTHWEST_T,2019-06-20,118.0,TFS_GA_MARIETTA_T,FIBER,MBB5HAG,33.951433,-84.550552,,420810118,,['FIBER'],GA_MARIETTA_MAIN_T,770289,140279409
2019-06-20T15:06:00.000Z,2019-06-20T18:06:00.000Z,NC_RALEIGH_CENTRAL_E,2019-06-20,76.0,IPV-NC-RLGH-RALEIGH-CENTRAL,U-FIBER,MRJ1QXG,35.83472,-78.60333,,419946286,,['U-FIBER'],NC_NEW_HOPE_E,919560,140248254
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,6.0,TFS_TX_OE_NACOGDOCHES_T,CO-POTS,PRDSL,31.529079,-94.109456,,614426929,,"['CO-POTS', 'CO-PPOTS', 'CO', 'CO-P']",TX_SAN_AUGUSTINE_T,936275,102120733
2019-06-20T12:06:00.000Z,2019-06-20T16:06:00.000Z,GA_NORTHWEST_T,2019-06-20,57.0,TFS_GA_MARIETTA_T,POTS,MREXXXH,33.951433,-84.550552,,420810118,,['POTS'],GA_MARIETTA_MAIN_T,770289,140269005
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,6.0,TFS_TX_OE_NACOGDOCHES_T,CO-POTS,PRDSL,31.529079,-94.109456,,614426929,,"['CO-POTS', 'CO-PPOTS', 'CO', 'CO-P']",TX_SAN_AUGUSTINE_T,936275,102567437
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,6.0,TFS_TX_OE_NACOGDOCHES_T,CO-PPOTS,PRDSL,31.529079,-94.109456,,614426929,,"['CO-PPOTS', 'CO', 'CO-POTS', 'CO-P']",TX_SAN_AUGUSTINE_T,936275,102120734
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,23.0,TFS_TX_OE_NACOGDOCHES_T,CO-M,NDSCR,31.529079,-94.109456,,614426929,,"['CO-M', 'CO-MPOTS', 'CO', 'CO-POTS']",TX_SAN_AUGUSTINE_T,936275,102571796
2019-06-20T15:06:00.000Z,2019-06-20T18:06:00.000Z,FL_S_DADE_NRTHEAST_E,2019-06-20,68.0,IPV-FL-MIAF-DADE-NORTHEAST,U-INTERM,MRJ2IX,25.93474,-80.231449,,280308255,,"['U-INTERM', 'U-ADV']",SF_BRENTWOOD_E,305242,140154332
2019-06-20T15:06:00.000Z,2019-06-20T18:06:00.000Z,FL_S_DADE_NRTHEAST_E,2019-06-20,68.0,IPV-FL-MIAF-DADE-NORTHEAST,U-INTERM,MRJ2IX,25.93474,-80.231449,,280308255,,"['U-INTERM', 'U-ADV']",SF_BRENTWOOD_E,305242,140153923
2019-06-20T12:06:00.000Z,2019-06-20T22:06:00.000Z,FL_S_DADE_NRTHEAST_E,2019-06-20,96.0,IPV-FL-MIAF-DADE-NORTHEAST,U-CSI,IRJ7ICX,25.95437,-80.17849,,279856948,,"['U-CSI', 'U-INTERM', 'U-ADV', 'U-BASIC-I']",SF_OL_GOLDN_GLADES_E,305244,139926905
2019-06-20T12:06:00.000Z,2019-06-20T22:06:00.000Z,FL_S_DADE_NRTHEAST_E,2019-06-20,96.0,IPV-FL-MIAF-DADE-NORTHEAST,U-CSI,IRJ7ICX,25.95437,-80.17849,,279856948,,"['U-CSI', 'U-ADV', 'U-INTERM', 'U-BASIC-I']",SF_OL_GOLDN_GLADES_E,305244,139930043
2019-06-20T12:06:00.000Z,2019-06-21T01:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,84.0,TFS_TX_OE_NACOGDOCHES_T,POTS,MREXXXX,31.529079,-94.109456,,614426929,,['POTS'],TX_SAN_AUGUSTINE_T,936275,102475352
2019-06-20T16:06:00.000Z,2019-06-20T19:06:00.000Z,FL_S_DADE_NRTHEAST_E,2019-06-20,152.0,IPV-FL-MIAF-DADE-NORTHEAST,U-FIBER,IBJ2QUG,25.848142,-80.243465,,279573060,,"['U-FIBER', 'U-FIBER-I', 'FBS', 'FBSINS']",SF_MS_NORTHSIDE_E,305237,139775670
2019-06-20T20:06:00.000Z,2019-06-21T01:06:00.000Z,KS_MO_KCY_SOUTH_E,2019-06-20,76.0,IPV-MO-KNSC-KCY-SOUTH,U-FIBER,MRJ1QXG,38.81176,-94.533306,,307642992,,['U-FIBER'],MO_KSCY_BELTON_E,816331,102592541
2019-06-20T14:06:00.000Z,2019-06-20T17:06:00.000Z,FL_S_DADE_NRTHEAST_E,2019-06-20,152.0,IPV-FL-MIAF-DADE-NORTHEAST,U-FIBER,IBJ2QUG,25.848142,-80.243465,,279573060,,"['U-FIBER', 'U-FIBER-I', 'FBS', 'FBSINS']",SF_MS_NORTHSIDE_E,305237,139797390
2019-06-20T14:06:00.000Z,2019-06-20T17:06:00.000Z,KS_MO_KCY_SOUTH_E,2019-06-20,62.0,IPV-MO-KNSC-KCY-SOUTH,U-FIBER,MRJ1Q2C,38.81176,-94.533306,,307642992,,"['U-FIBER', 'U-CFIBER']",MO_KSCY_BELTON_E,816331,102525336
2019-06-20T14:06:00.000Z,2019-06-20T17:06:00.000Z,KS_MO_KCY_SOUTH_E,2019-06-20,62.0,IPV-MO-KNSC-KCY-SOUTH,U-FIBER,MRJ1Q2C,38.81176,-94.533306,,307642992,,"['U-FIBER', 'U-CFIBER']",MO_KSCY_BELTON_E,816331,102525115
2019-06-20T16:06:00.000Z,2019-06-20T21:06:00.000Z,TN_NASHVILLE_T,2019-06-20,89.0,TFS_TN_NASH_MAIN_T,IP-SVCS,MRJFO,36.141202,-86.820055,,280550502,,['IP-SVCS'],TN_NSVL_SHARONDALE_T,615269,140275223
2019-06-20T12:06:00.000Z,2019-06-20T13:06:00.000Z,FL_S_DADE_NRTHEAST_E,2019-06-20,75.0,IPV-FL-MIAF-DADE-NORTHEAST,U-FIBER,MRJ1QXG,25.935133,-80.210926,,280556114,,['U-FIBER'],SF_OL_GOLDN_GLADES_E,305244,140278199
2019-06-20T12:06:00.000Z,2019-06-20T17:06:00.000Z,TN_NASHVILLE_T,2019-06-20,75.0,TFS_TN_NASH_MAIN_T,IP-SVCS,MRJXO,36.141202,-86.820055,,280550502,,['IP-SVCS'],TN_NSVL_SHARONDALE_T,615269,140275279
2019-06-20T17:06:00.000Z,2019-06-20T20:06:00.000Z,FL_S_DADE_NRTHEAST_E,2019-06-20,75.0,IPV-FL-MIAF-DADE-NORTHEAST,U-FIBER,MRJ1QXG,25.935133,-80.210926,,280556114,,['U-FIBER'],SF_OL_GOLDN_GLADES_E,305244,140277915
2019-06-20T17:06:00.000Z,2019-06-20T20:06:00.000Z,KS_MO_KCY_SOUTH_E,2019-06-20,138.0,IPV-MO-KNSC-KCY-SOUTH,U-IPDSLAM,IBJEIXX,38.90635,-94.52793,,307384119,,['U-IPDSLAM'],MO_KSCY_SOUTH_E,816761,102466276
2019-06-20T16:06:00.000Z,2019-06-20T21:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,101.0,TFS_TX_OE_NACOGDOCHES_T,IP-SVCS,IBJFO1,31.615356,-94.638078,,204624458,,['IP-SVCS'],TX_NACOGDOCHES_564_T,936564,102311893
2019-06-20T17:06:00.000Z,2019-06-20T20:06:00.000Z,KS_MO_KCY_SOUTH_E,2019-06-20,138.0,IPV-MO-KNSC-KCY-SOUTH,U-IPDSLAM,IBJEIXX,38.90635,-94.52793,,307384119,,['U-IPDSLAM'],MO_KSCY_SOUTH_E,816761,102466555
2019-06-20T13:06:59.000Z,2019-06-21T01:06:03.000Z,TX_OUTSTATE_EAST_T,2019-06-20,122.0,TFS_TX_OE_NACOGDOCHES_T,POTS,ICEXIOX,31.615356,-94.638078,,204624458,,['POTS'],TX_NACOGDOCHES_564_T,936564,102312565
2019-06-20T15:06:00.000Z,2019-06-20T18:06:00.000Z,KS_MO_KCY_SOUTH_E,2019-06-20,138.0,IPV-MO-KNSC-KCY-SOUTH,U-IPDSLAM,IBJEIXX,38.90635,-94.52793,,307384119,,['U-IPDSLAM'],MO_KSCY_SOUTH_E,816761,102451288
2019-06-20T19:06:00.000Z,2019-06-21T00:06:00.000Z,FL_S_DADE_NRTHEAST_E,2019-06-20,88.0,IPV-FL-MIAF-DADE-NORTHEAST,UDTV-ADV,MRJII9,25.930976,-80.215441,,280475221,,['UDTV-ADV'],SF_BRENTWOOD_E,305242,140237982
2019-06-20T19:06:00.000Z,2019-06-21T00:06:00.000Z,FL_S_DADE_NRTHEAST_E,2019-06-20,88.0,IPV-FL-MIAF-DADE-NORTHEAST,UDTV-ADV,MRJII9,25.930976,-80.215441,,280475221,,['UDTV-ADV'],SF_BRENTWOOD_E,305242,140237239
2019-06-20T13:06:00.000Z,2019-06-21T02:06:00.000Z,TN_NASHVILLE_T,2019-06-20,87.0,TFS_TN_FRANKLIN_T,POTS,MBEZXXX,35.747511,-86.935092,,280520450,,['POTS'],TN_SPRING_HILL_T,931486,140260205
2019-06-20T12:06:00.000Z,2019-06-21T01:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,104.0,TFS_TX_OE_NACOGDOCHES_T,CABLE,MRNXXXX,31.72153,-94.063291,,205066644,,['CABLE'],TX_CENTER_T,936598,102512883
2019-06-20T13:06:00.000Z,2019-06-21T02:06:00.000Z,TN_NASHVILLE_T,2019-06-20,87.0,TFS_TN_FRANKLIN_T,POTS,MBEZXXX,35.747511,-86.935092,,280520450,,['POTS'],TN_SPRING_HILL_T,931486,140260245
2019-06-20T06:06:00.000Z,2019-06-20T23:06:00.000Z,TN_NASHVILLE_T,2019-06-20,81.0,TFS_TN_HENDERSONVILLE_T,FIBER,MRBXXXX,36.303783,-86.619945,,280206356,,['FIBER'],TN_HENDERSONVILLE_T,615822,140231232
2019-06-20T12:06:00.000Z,2019-06-20T17:06:00.000Z,TN_NASHVILLE_T,2019-06-20,81.0,TFS_TN_HENDERSONVILLE_T,FIBER,MRBXXXX,36.303783,-86.619945,,280206356,,['FIBER'],TN_HENDERSONVILLE_T,615822,139975124
2019-06-20T13:06:00.000Z,2019-06-20T14:06:00.000Z,KS_MO_KCY_SOUTH_E,2019-06-20,75.0,IPV-KS-KNSC-KCY-SOUTH,U-FIBER,MRJ1QXG,38.961467,-94.641852,,306857292,,['U-FIBER'],KS_KSCY_DUPONT_E,913341,102523577
2019-06-20T12:06:00.000Z,2019-06-21T01:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,87.0,TFS_TX_OE_NACOGDOCHES_T,POTS,MREXXXX,31.72153,-94.063291,,205066644,,['POTS'],TX_CENTER_T,936598,102553761
2019-06-20T13:06:00.000Z,2019-06-20T16:06:00.000Z,KS_MO_KCY_SOUTH_E,2019-06-20,171.0,IPV-KS-KNSC-KCY-SOUTH,U-FIBER,IRJ1QXX,38.961467,-94.641852,,306857292,,"['U-FIBER', 'U-FIBER-I']",KS_KSCY_DUPONT_E,913341,102461331
2019-06-20T13:06:00.000Z,2019-06-20T16:06:00.000Z,KS_MO_KCY_SOUTH_E,2019-06-20,158.0,IPV-KS-KNSC-KCY-SOUTH,U-FIBER,IRJ3QXX,38.961467,-94.641852,,306857292,,"['U-FIBER', 'U-FIBER-I']",KS_KSCY_DUPONT_E,913341,101872384
2019-06-20T12:06:00.000Z,2019-06-21T01:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,84.0,TFS_TX_OE_PARIS_T,POTS,MREXXXX,33.738229,-95.547122,,205101920,,['POTS'],TX_PARIS_SUNSET_T,903784,102550068
2019-06-20T12:06:00.000Z,2019-06-21T01:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,84.0,TFS_TX_OE_PARIS_T,POTS,MREXXXX,33.738229,-95.547122,,205101920,,['POTS'],TX_PARIS_SUNSET_T,903784,102551852
2019-06-20T14:06:00.000Z,2019-06-20T17:06:00.000Z,KS_MO_KCY_SOUTH_E,2019-06-20,62.0,IPV-MO-KNSC-KCY-SOUTH,U-FIBER,MRJ1Q2C,38.913991,-94.373844,,307576476,,"['U-FIBER', 'U-CFIBER']",MO_KSCY_LEES_SUMMT_E,816524,102525346
2019-06-20T12:06:00.000Z,2019-06-21T01:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,84.0,TFS_TX_OE_NACOGDOCHES_T,POTS,MREXXXX,31.601194,-93.969155,,205084964,,['POTS'],TX_SAN_AUGUSTINE_T,936275,102574627
2019-06-20T18:06:00.000Z,2019-06-20T21:06:00.000Z,KS_MO_KCY_SOUTH_E,2019-06-20,62.0,IPV-MO-KNSC-KCY-SOUTH,U-FIBER,MRJ1Q2C,38.913991,-94.373844,,307576476,,"['U-FIBER', 'U-CFIBER']",MO_KSCY_LEES_SUMMT_E,816524,102525691
2019-06-20T12:06:00.000Z,2019-06-21T01:06:00.000Z,TX_OUTSTATE_EAST_T,2019-06-20,84.0,TFS_TX_OE_NACOGDOCHES_T,POTS,MREXXXX,31.601194,-93.969155,,205084964,,['POTS'],TX_SAN_AUGUSTINE_T,936275,102510337
2019-06-20T18:06:00.000Z,2019-06-20T21:06:00.000Z,KS_MO_KCY_SOUTH_E,2019-06-20,62.0,IPV-MO-KNSC-KCY-SOUTH,U-FIBER,MRJ1Q2C,38.913991,-94.373844,,307576476,,"['U-FIBER', 'U-CFIBER']",MO_KSCY_LEES_SUMMT_E,816524,102525439
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,FL_N_PALM_NORTH_E,2019-06-20,298.0,IPV-FL-WPLM-PALM-NORTH,UDTV-FIBER,IRJIQXX,26.665775,-80.054302,,280367129,,['UDTV-FIBER'],SEF_LAKE_WORTH_N_E,561230,140180654
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,FL_N_PALM_NORTH_E,2019-06-20,170.0,IPV-FL-WPLM-PALM-NORTH,U-FIBER,IRJ1QXX,26.665775,-80.054302,,280367129,,"['U-FIBER', 'U-FIBER-I']",SEF_LAKE_WORTH_N_E,561230,140186475
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,FL_N_PALM_NORTH_E,2019-06-20,139.0,IPV-FL-WPLM-PALM-NORTH,U-IPDSLAM,IBJEIXX,26.71258,-80.11581,,280200494,,['U-IPDSLAM'],SEF_HAVERHILL_NW_E,561229,140093182
2019-06-20T14:06:00.000Z,2019-06-20T17:06:00.000Z,FL_N_PALM_NORTH_E,2019-06-20,139.0,IPV-FL-WPLM-PALM-NORTH,U-IPDSLAM,IBJEIXX,26.71258,-80.11581,,280200494,,['U-IPDSLAM'],SEF_HAVERHILL_NW_E,561229,140107312
2019-06-20T12:06:00.000Z,2019-06-20T22:06:00.000Z,FL_N_PALM_NORTH_E,2019-06-20,96.0,IPV-FL-WPLM-PALM-NORTH,U-CSI,IRJ7ICX,26.722195,-80.092761,,280170401,,"['U-CSI', 'U-ADV', 'U-INTERM', 'U-BASIC-I']",SEF_HAVERHILL_NE_E,561229,139937795
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,FL_N_PALM_NORTH_E,2019-06-20,151.0,IPV-FL-WPLM-PALM-NORTH,U-BASIC-I,IRJ1IXXS,26.722195,-80.092761,,280170401,,"['U-BASIC-I', 'U-INTERM', 'U-ADV']",SEF_HAVERHILL_NE_E,561229,140232606
2019-06-20T12:06:00.000Z,2019-06-20T15:06:00.000Z,FL_N_PALM_NORTH_E,2019-06-20,131.0,IPV-FL-WPLM-PALM-NORTH,U-BASIC-I,IBJ7IXX,26.651241,-80.134614,,280285071,,"['U-BASIC-I', 'U-ADV', 'U-INTERM']",SEF_GREENACRS_NW_E,561228,140097017
2019-06-20T14:06:00.000Z,2019-06-20T17:06:00.000Z,FL_N_PALM_NORTH_E,2019-06-20,131.0,IPV-FL-WPLM-PALM-NORTH,U-ADV,IBJ7IXX,26.651241,-80.134614,,280285071,,"['U-ADV', 'U-INTERM', 'U-BASIC-I']",SEF_GREENACRS_NW_E,561228,140188054
2019-06-20T16:06:00.000Z,2019-06-20T21:06:00.000Z,TX_N_HOU_KEMPWOOD_E,2019-06-20,138.0,IPV-TX-HOUS-HOU-KEMPWOOD,U-FIBER,IRJ7QXX,29.771373,-95.416903,,307664609,,"['U-FIBER', 'U-FIBER-I']",TX_HSTN_UNDRWD_MDU_E,713861,102578748
2019-06-20T16:06:00.000Z,2019-06-20T21:06:00.000Z,TX_N_HOU_KEMPWOOD_E,2019-06-20,138.0,IPV-TX-HOUS-HOU-KEMPWOOD,U-FIBER,IRJ7QXX,29.771373,-95.416903,,307664609,,"['U-FIBER', 'U-FIBER-I']",TX_HSTN_UNDRWD_MDU_E,713861,102588744
2019-06-20T16:06:00.000Z,2019-06-20T21:06:00.000Z,TX_N_HOU_KEMPWOOD_E,2019-06-20,138.0,IPV-TX-HOUS-HOU-KEMPWOOD,U-FIBER,IRJ7QXX,29.771373,-95.416903,,307664609,,"['U-FIBER', 'U-FIBER-I']",TX_HSTN_UNDRWD_MDU_E,713861,102497117
2019-06-20T16:06:00.000Z,2019-06-20T21:06:00.000Z,TX_N_HOU_KEMPWOOD_E,2019-06-20,258.0,IPV-TX-HOUS-HOU-KEMPWOOD,U-FIBER,IRJ7QXX,29.763308,-95.405049,,307630430,,"['U-FIBER', 'U-FIBER-I']",TX_HSTN_UNDRWD_MDU_E,713861,102476740
2019-06-20T16:06:00.000Z,2019-06-20T21:06:00.000Z,TX_N_HOU_KEMPWOOD_E,2019-06-20,173.0,IPV-TX-HOUS-HOU-KEMPWOOD,U-FIBER,IRJ7QXX,29.763308,-95.405049,,307630430,,"['U-FIBER', 'U-FIBER-I']",TX_HSTN_UNDERWOOD_E,713861,102572026
2019-06-20T16:06:00.000Z,2019-06-20T21:06:00.000Z,TX_N_HOU_KEMPWOOD_E,2019-06-20,181.0,IPV-TX-HOUS-HOU-KEMPWOOD,U-FIBER,IRJ1QXX,29.763308,-95.405049,,307630430,,"['U-FIBER', 'U-FIBER-I']",TX_HSTN_UNDERWOOD_E,713861,102581664
2019-06-20T16:06:00.000Z,2019-06-20T21:06:00.000Z,TX_N_HOU_KEMPWOOD_E,2019-06-20,258.0,IPV-TX-HOUS-HOU-KEMPWOOD,U-FIBER,IRJ7QXX,29.736532,-95.435673,,205082297,,"['U-FIBER', 'U-FIBER-I']",TX_HSTN_NATNL_MDU_E,713622,102544067
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,TX_N_HOU_KEMPWOOD_E,2019-06-20,517.0,IPV-TX-HOUS-HOU-KEMPWOOD,UDTV-FIBER,IRJIQXX,29.736532,-95.435673,,205082297,,['UDTV-FIBER'],TX_HSTN_NATNL_MDU_E,713622,102538230
2019-06-20T13:06:00.000Z,2019-06-20T14:06:00.000Z,AR_OK_FTSM_FYVL_E,2019-06-20,68.0,IPV-AR-FTSM-FAYETTEVILLE,U-ADV,MRJ1IX,36.10139,-94.15713,,205148270,,"['U-ADV', 'U-INTERM']",AR_FYVL_HILLCREST_E,479442,102586253
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,TX_N_HOU_KEMPWOOD_E,2019-06-20,71.0,IPV-TX-HOUS-HOU-KEMPWOOD,U-FIBER,MRJ1QXG,29.741977,-95.450619,,204851164,,['U-FIBER'],TX_HSTN_NATNL_MDU_E,713622,102478159
2019-06-20T14:06:00.000Z,2019-06-20T17:06:00.000Z,AR_OK_FTSM_FYVL_E,2019-06-20,68.0,IPV-AR-FTSM-FAYETTEVILLE,U-ADV,MRJ1IX,36.10139,-94.15713,,205148270,,"['U-ADV', 'U-INTERM']",AR_FYVL_HILLCREST_E,479442,102562017
2019-06-20T16:06:00.000Z,2019-06-20T21:06:00.000Z,TX_N_HOU_KEMPWOOD_E,2019-06-20,138.0,IPV-TX-HOUS-HOU-KEMPWOOD,U-FIBER,IRJ7QXX,29.741977,-95.450619,,204851164,,"['U-FIBER', 'U-FIBER-I']",TX_HSTN_NATNL_MDU_E,713622,102373005
2019-06-20T13:06:00.000Z,2019-06-20T16:06:00.000Z,AR_OK_FTSM_FYVL_E,2019-06-20,134.0,IPV-AR-FTSM-FAYETTEVILLE,U-FIBER,IRJ7QXX,36.06445,-94.159359,,410198072,,"['U-FIBER', 'U-FIBER-I']",AR_FYVL_HILLCREST_E,479442,102535855
2019-06-20T17:06:00.000Z,2019-06-20T20:06:00.000Z,AR_OK_FTSM_FYVL_E,2019-06-20,134.0,IPV-AR-FTSM-FAYETTEVILLE,U-FIBER,IRJ7QXX,36.06445,-94.159359,,410198072,,"['U-FIBER', 'U-FIBER-I']",AR_FYVL_HILLCREST_E,479442,102545901
2019-06-20T17:06:00.000Z,2019-06-20T20:06:00.000Z,AR_OK_FTSM_FYVL_E,2019-06-20,123.0,IPV-AR-FTSM-FAYETTEVILLE,U-INTERM,IBJ7IXX,36.06445,-94.159359,,410198072,,"['U-INTERM', 'U-ADV', 'U-BASIC-I']",AR_FYVL_HILLCREST_E,479442,102539630
2019-06-20T16:06:00.000Z,2019-06-20T21:06:00.000Z,TX_N_HOU_KEMPWOOD_E,2019-06-20,71.0,IPV-TX-HOUS-HOU-KEMPWOOD,U-FIBER,MRJ1QXG,29.743794,-95.451031,,307691625,,['U-FIBER'],TX_HSTN_NATNL_MDU_E,713622,102587995
2019-06-20T17:06:00.000Z,2019-06-20T20:06:00.000Z,AR_OK_FTSM_FYVL_E,2019-06-20,134.0,IPV-AR-FTSM-FAYETTEVILLE,U-FIBER,IRJ7QXX,36.06445,-94.159359,,410198072,,"['U-FIBER', 'U-FIBER-I']",AR_FYVL_HILLCREST_E,479442,102576686
2019-06-20T13:06:00.000Z,2019-06-20T17:06:00.000Z,TX_N_HOU_KEMPWOOD_E,2019-06-20,71.0,IPV-TX-HOUS-HOU-KEMPWOOD,U-FIBER,MRJ2QX,29.743794,-95.451031,,307691625,,['U-FIBER'],TX_HSTN_NATNL_MDU_E,713622,102520593
2019-06-20T16:06:00.000Z,2019-06-20T21:06:00.000Z,TX_N_HOU_KEMPWOOD_E,2019-06-20,71.0,IPV-TX-HOUS-HOU-KEMPWOOD,U-FIBER,MRJ1QXG,29.743794,-95.451031,,307691625,,['U-FIBER'],TX_HSTN_NATNL_MDU_E,713622,102583037
2019-06-20T13:06:00.000Z,2019-06-20T16:06:00.000Z,AR_OK_FTSM_FYVL_E,2019-06-20,150.0,IPV-AR-FTSM-FAYETTEVILLE,U-FIBER,IRJ1QXX,36.315329,-94.19627,,205026672,,"['U-FIBER', 'U-FIBER-I']",AR_BTVL_CRESTWOOD_E,479273,102448320
2019-06-20T20:06:00.000Z,2019-06-21T01:06:00.000Z,AR_OK_FTSM_FYVL_E,2019-06-20,68.0,IPV-AR-FTSM-FAYETTEVILLE,U-FIBER,MRJ1QXG,36.315329,-94.19627,,205026672,,['U-FIBER'],AR_BTVL_CRESTWOOD_E,479273,102578352
2019-06-20T16:06:00.000Z,2019-06-20T21:06:00.000Z,TX_N_HOU_KEMPWOOD_E,2019-06-20,173.0,IPV-TX-HOUS-HOU-KEMPWOOD,U-FIBER,IRJ7QXX,29.753602,-95.381749,,205180124,,"['U-FIBER', 'U-FIBER-I']",TX_HSTN_JACKSON_E,713522,102591853
2019-06-20T16:06:00.000Z,2019-06-20T21:06:00.000Z,TX_N_HOU_KEMPWOOD_E,2019-06-20,173.0,IPV-TX-HOUS-HOU-KEMPWOOD,U-FIBER,IRJ7QXX,29.753602,-95.381749,,205180124,,"['U-FIBER', 'U-FIBER-I']",TX_HSTN_JACKSON_E,713522,102588271
